COUNTRATE ANALYSIS: round_21.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10406.8         | 10293.0         | 8426.3         
2    | 557.7           | 558.1           | 518.9          
3    | 8.4             | 8.4             | 5.7            
4    | 0.4             | 0.4             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29933.1         | 28452.1         | 23441.6        
10   | 2577.5          | 2574.8          | 2287.3         
11   | 97.8            | 97.6            | 91.9           
12   | 5.1             | 5.1             | 4.1            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 12020.0         | 11829.3         | 10566.1        
18   | 259.0           | 258.7           | 243.8          
19   | 3.0             | 3.1             | 2.5            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 12782.7         | 12694.8         | 11121.3        
26   | 366.0           | 366.0           | 339.4          
27   | 6.5             | 6.5             | 0.0            
28   | 0.0             | 0.0             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 69024.3         | 67148.2         | 57049.0        
=================================================================
