COUNTRATE ANALYSIS: round_22.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10635.1         | 10519.1         | 8628.6         
2    | 588.9           | 588.2           | 552.3          
3    | 9.8             | 9.8             | 8.0            
4    | 0.2             | 0.2             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30543.4         | 29031.2         | 23836.0        
10   | 2698.0          | 2693.8          | 2401.3         
11   | 100.9           | 100.9           | 93.8           
12   | 5.3             | 5.3             | 4.9            
13   | 0.3             | 0.3             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 16892.0         | 16609.0         | 14853.2        
18   | 455.1           | 454.9           | 423.3          
19   | 8.2             | 8.2             | 6.7            
20   | 0.3             | 0.3             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 18805.4         | 18666.2         | 16539.6        
26   | 536.5           | 536.2           | 492.5          
27   | 12.2            | 12.2            | 11.6           
28   | 0.4             | 0.4             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 81292.2         | 79236.3         | 67852.0        
=================================================================
