COUNTRATE ANALYSIS: round_21.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10237.3         | 10124.5         | 8307.4         
2    | 532.6           | 532.5           | 497.8          
3    | 8.3             | 8.3             | 2.1            
4    | 0.3             | 0.3             | 0.1            
5    | 0.1             | 0.1             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29273.4         | 27820.6         | 22966.1        
10   | 2442.0          | 2438.5          | 2169.8         
11   | 89.4            | 89.4            | 82.0           
12   | 4.7             | 4.7             | 4.2            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 16175.6         | 15901.1         | 14210.2        
18   | 416.8           | 416.6           | 387.0          
19   | 7.1             | 7.1             | 4.7            
20   | 0.2             | 0.2             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 17926.4         | 17789.3         | 15767.3        
26   | 496.4           | 496.3           | 450.5          
27   | 10.1            | 10.1            | 5.7            
28   | 0.3             | 0.3             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 77621.3         | 75640.1         | 64855.2        
=================================================================
