COUNTRATE ANALYSIS: round_12.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10154.0         | 10039.3         | 8244.1         
2    | 520.5           | 520.3           | 485.8          
3    | 8.3             | 8.3             | 3.7            
4    | 0.3             | 0.3             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29293.1         | 27846.5         | 22983.2        
10   | 2444.4          | 2440.0          | 2173.9         
11   | 85.7            | 85.7            | 81.7           
12   | 3.4             | 3.4             | 3.0            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 15993.2         | 15718.2         | 14051.4        
18   | 393.2           | 393.2           | 364.8          
19   | 8.6             | 8.6             | 5.1            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 17734.7         | 17597.7         | 15584.0        
26   | 482.2           | 482.0           | 452.1          
27   | 8.4             | 8.4             | 1.6            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 77130.5         | 75152.3         | 64434.4        
=================================================================
