COUNTRATE ANALYSIS: round_30.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11844.2         | 11713.9         | 9635.8         
2    | 696.7           | 696.5           | 648.1          
3    | 11.6            | 11.6            | 8.4            
4    | 0.4             | 0.4             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 32650.1         | 31003.0         | 25255.9        
10   | 3189.0          | 3184.5          | 2818.3         
11   | 134.5           | 134.5           | 124.4          
12   | 8.6             | 8.6             | 7.0            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 16626.4         | 16355.4         | 14610.1        
18   | 454.2           | 454.2           | 417.7          
19   | 8.2             | 8.2             | 1.6            
20   | 0.2             | 0.2             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 18731.5         | 18587.2         | 16513.8        
26   | 528.3           | 528.3           | 498.7          
27   | 11.5            | 11.5            | 10.9           
28   | 0.3             | 0.3             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 84895.9         | 82698.7         | 70550.9        
=================================================================
