COUNTRATE ANALYSIS: round_5.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10839.8         | 10726.2         | 8805.0         
2    | 589.3           | 589.1           | 549.3          
3    | 12.2            | 12.2            | 10.2           
4    | 0.4             | 0.4             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30859.8         | 29314.0         | 24052.0        
10   | 2764.0          | 2760.2          | 2457.7         
11   | 106.4           | 106.4           | 95.9           
12   | 6.2             | 6.2             | 5.9            
13   | 0.3             | 0.3             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 15403.8         | 15142.9         | 13533.1        
18   | 369.7           | 369.5           | 349.5          
19   | 5.4             | 5.4             | 4.8            
20   | 0.3             | 0.3             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 17101.7         | 16977.5         | 14977.9        
26   | 501.7           | 501.7           | 472.8          
27   | 10.3            | 10.3            | 9.7            
28   | 0.4             | 0.4             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 78571.7         | 76523.0         | 65323.9        
=================================================================
