COUNTRATE ANALYSIS: round_27.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11602.7         | 11467.8         | 9409.5         
2    | 676.4           | 676.2           | 629.6          
3    | 11.4            | 11.4            | 7.2            
4    | 0.5             | 0.5             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 32400.5         | 30758.9         | 25085.8        
10   | 3127.4          | 3122.7          | 2764.2         
11   | 128.2           | 128.2           | 121.1          
12   | 6.8             | 6.8             | 6.2            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 17487.0         | 17192.8         | 15371.4        
18   | 482.3           | 482.2           | 432.2          
19   | 11.0            | 11.0            | 9.4            
20   | 0.3             | 0.3             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 19712.6         | 19563.6         | 17321.9        
26   | 609.0           | 609.0           | 571.6          
27   | 14.2            | 14.2            | 10.2           
28   | 0.3             | 0.3             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 86270.9         | 84046.1         | 71740.3        
=================================================================
