COUNTRATE ANALYSIS: round_13.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10520.1         | 10405.1         | 8533.9         
2    | 566.3           | 565.2           | 532.5          
3    | 8.9             | 8.9             | 7.4            
4    | 0.2             | 0.2             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30275.3         | 28772.2         | 23660.8        
10   | 2628.4          | 2620.6          | 2331.4         
11   | 101.5           | 101.5           | 92.6           
12   | 6.7             | 6.6             | 4.9            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 17084.9         | 16780.9         | 15019.1        
18   | 446.3           | 446.4           | 415.4          
19   | 9.0             | 9.0             | 8.1            
20   | 0.3             | 0.3             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 19012.1         | 18862.1         | 16755.8        
26   | 517.2           | 517.0           | 481.9          
27   | 11.2            | 11.1            | 9.9            
28   | 0.4             | 0.4             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 81189.1         | 79107.7         | 67853.6        
=================================================================
