COUNTRATE ANALYSIS: round_3.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10909.0         | 10792.1         | 8862.7         
2    | 620.8           | 620.9           | 577.6          
3    | 11.9            | 11.8            | 10.0           
4    | 0.3             | 0.3             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30894.2         | 29381.6         | 24181.3        
10   | 2731.0          | 2727.2          | 2425.0         
11   | 99.5            | 100.2           | 93.3           
12   | 5.2             | 5.2             | 3.1            
13   | 0.3             | 0.3             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 17809.9         | 17508.3         | 15660.4        
18   | 486.7           | 486.5           | 460.4          
19   | 6.9             | 7.0             | 3.1            
20   | 0.1             | 0.1             | 0.0            
21   | 0.1             | 0.1             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 20167.0         | 20019.8         | 17775.9        
26   | 593.4           | 594.2           | 559.0          
27   | 12.4            | 12.4            | 11.8           
28   | 0.2             | 0.2             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 84349.1         | 82268.3         | 70623.5        
=================================================================
