COUNTRATE ANALYSIS: round_8.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10664.4         | 10544.3         | 8651.2         
2    | 580.2           | 579.5           | 543.6          
3    | 7.8             | 7.8             | 6.6            
4    | 0.2             | 0.2             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30393.3         | 28886.2         | 23723.3        
10   | 2660.2          | 2655.0          | 2364.5         
11   | 102.9           | 102.9           | 97.1           
12   | 5.7             | 5.8             | 4.5            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 17086.1         | 16789.4         | 15044.8        
18   | 449.8           | 450.1           | 422.6          
19   | 8.3             | 8.3             | 6.3            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 19184.3         | 19035.9         | 16912.1        
26   | 515.5           | 515.9           | 487.4          
27   | 11.4            | 11.5            | 6.2            
28   | 0.2             | 0.2             | 0.1            
29   | 0.1             | 0.1             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 81670.7         | 79593.3         | 68270.4        
=================================================================
