COUNTRATE ANALYSIS: round_14.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10361.3         | 10251.6         | 8414.9         
2    | 540.4           | 540.4           | 477.4          
3    | 9.0             | 9.0             | 8.5            
4    | 0.3             | 0.3             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29766.4         | 28314.0         | 23319.1        
10   | 2569.4          | 2566.1          | 2292.6         
11   | 95.6            | 95.6            | 89.1           
12   | 3.9             | 3.9             | 3.3            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 15665.6         | 15403.8         | 13775.6        
18   | 392.0           | 391.9           | 369.6          
19   | 6.1             | 6.1             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 17295.0         | 17165.6         | 15266.7        
26   | 447.4           | 447.3           | 415.3          
27   | 8.6             | 8.6             | 2.6            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 77161.3         | 75204.5         | 64434.9        
=================================================================
