COUNTRATE ANALYSIS: round_17.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10174.1         | 10077.2         | 8257.2         
2    | 527.1           | 528.1           | 497.1          
3    | 7.7             | 7.7             | 7.0            
4    | 0.2             | 0.2             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29550.7         | 28100.3         | 23196.3        
10   | 2466.3          | 2464.0          | 2191.3         
11   | 95.1            | 95.0            | 89.5           
12   | 5.4             | 5.4             | 4.3            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 15407.6         | 15164.5         | 13542.9        
18   | 376.4           | 376.6           | 351.8          
19   | 6.4             | 6.3             | 1.5            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 16939.3         | 16834.9         | 14918.0        
26   | 438.8           | 440.0           | 415.9          
27   | 7.4             | 7.5             | 0.0            
28   | 0.0             | 0.0             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 76002.6         | 74107.9         | 63472.9        
=================================================================
