COUNTRATE ANALYSIS: round_29.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11751.0         | 11615.9         | 9533.3         
2    | 690.2           | 690.2           | 648.2          
3    | 11.2            | 11.2            | 9.5            
4    | 0.6             | 0.6             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 32653.2         | 30998.6         | 25229.7        
10   | 3182.6          | 3175.5          | 2801.8         
11   | 131.9           | 131.9           | 120.3          
12   | 7.8             | 7.8             | 5.4            
13   | 0.5             | 0.5             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 12938.5         | 12724.3         | 11324.1        
18   | 308.2           | 308.0           | 291.2          
19   | 3.5             | 3.5             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 14253.6         | 14151.7         | 12380.4        
26   | 447.0           | 446.6           | 416.6          
27   | 6.8             | 6.8             | 1.9            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 76386.9         | 74273.3         | 62762.5        
=================================================================
