COUNTRATE ANALYSIS: round_23.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10503.5         | 10384.0         | 8530.9         
2    | 569.8           | 569.4           | 532.7          
3    | 11.3            | 11.2            | 8.6            
4    | 0.4             | 0.4             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30225.8         | 28708.7         | 23599.0        
10   | 2643.2          | 2640.6          | 2351.3         
11   | 101.3           | 101.6           | 93.3           
12   | 4.6             | 4.5             | 4.0            
13   | 0.3             | 0.3             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 11630.8         | 11440.6         | 10162.7        
18   | 251.1           | 250.8           | 231.8          
19   | 2.8             | 2.8             | 2.1            
20   | 0.3             | 0.3             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 12317.6         | 12233.0         | 10658.7        
26   | 372.0           | 371.1           | 345.7          
27   | 6.9             | 6.9             | 1.0            
28   | 0.2             | 0.2             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 68641.9         | 66726.1         | 56521.8        
=================================================================
