COUNTRATE ANALYSIS: round_23.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10533.9         | 10417.2         | 8542.3         
2    | 564.0           | 564.1           | 531.2          
3    | 8.6             | 8.7             | 8.3            
4    | 0.3             | 0.3             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30101.2         | 28595.5         | 23506.6        
10   | 2595.2          | 2592.1          | 2291.6         
11   | 102.7           | 102.7           | 96.6           
12   | 5.4             | 5.3             | 4.6            
13   | 0.3             | 0.3             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 10919.3         | 10748.2         | 9535.1         
18   | 232.7           | 232.5           | 214.9          
19   | 3.3             | 3.3             | 1.0            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 11419.9         | 11343.7         | 9845.9         
26   | 344.5           | 344.6           | 318.5          
27   | 4.5             | 4.5             | 1.9            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 66836.1         | 64963.2         | 54898.6        
=================================================================
