COUNTRATE ANALYSIS: round_13.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10216.4         | 10107.3         | 8273.2         
2    | 545.8           | 545.7           | 497.0          
3    | 8.9             | 8.9             | 8.7            
4    | 0.1             | 0.1             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29592.8         | 28128.2         | 23186.9        
10   | 2504.5          | 2500.2          | 2216.8         
11   | 96.6            | 96.6            | 89.1           
12   | 5.1             | 5.1             | 3.2            
13   | 0.4             | 0.4             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 11243.3         | 11059.5         | 9844.0         
18   | 231.7           | 231.7           | 216.1          
19   | 3.4             | 3.4             | 2.4            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 11755.2         | 11678.5         | 10148.7        
26   | 352.1           | 352.0           | 327.6          
27   | 4.3             | 4.3             | 3.3            
28   | 0.3             | 0.3             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 66561.1         | 64722.4         | 54817.0        
=================================================================
