COUNTRATE ANALYSIS: round_12.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10390.2         | 10271.6         | 8414.3         
2    | 556.5           | 555.7           | 520.1          
3    | 12.2            | 12.2            | 11.7           
4    | 0.2             | 0.2             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29983.7         | 28503.9         | 23452.1        
10   | 2577.3          | 2569.3          | 2293.6         
11   | 99.7            | 99.4            | 95.0           
12   | 3.5             | 3.5             | 1.1            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 11240.6         | 11052.9         | 9824.2         
18   | 240.4           | 240.5           | 223.2          
19   | 3.5             | 3.5             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 11748.5         | 11660.6         | 10126.6        
26   | 360.2           | 359.4           | 330.5          
27   | 5.2             | 5.2             | 3.5            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 67222.1         | 65338.2         | 55296.0        
=================================================================
