COUNTRATE ANALYSIS: round_3.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10761.9         | 10646.7         | 8748.2         
2    | 602.2           | 601.8           | 562.9          
3    | 9.3             | 9.2             | 8.2            
4    | 0.2             | 0.2             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30692.2         | 29163.0         | 23975.7        
10   | 2701.1          | 2696.4          | 2406.8         
11   | 103.7           | 103.6           | 97.1           
12   | 6.4             | 6.4             | 3.3            
13   | 0.3             | 0.3             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 17660.6         | 17361.2         | 15542.0        
18   | 474.4           | 474.8           | 445.9          
19   | 9.6             | 9.6             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 19921.0         | 19779.9         | 17587.2        
26   | 559.8           | 560.0           | 525.5          
27   | 13.9            | 14.0            | 11.7           
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 83516.7         | 81427.3         | 69914.5        
=================================================================
