COUNTRATE ANALYSIS: round_24.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10754.4         | 10642.2         | 8725.7         
2    | 605.4           | 604.2           | 566.4          
3    | 10.6            | 10.6            | 0.0            
4    | 0.0             | 0.0             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30806.9         | 29264.6         | 24042.7        
10   | 2737.7          | 2735.1          | 2433.3         
11   | 105.3           | 105.2           | 98.2           
12   | 6.4             | 6.4             | 4.0            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 14140.7         | 13909.6         | 12445.9        
18   | 327.7           | 327.3           | 304.3          
19   | 5.0             | 4.9             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 15443.9         | 15327.9         | 13543.7        
26   | 419.2           | 418.5           | 387.1          
27   | 6.9             | 6.8             | 5.4            
28   | 0.3             | 0.3             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 75370.5         | 73363.9         | 62556.7        
=================================================================
