COUNTRATE ANALYSIS: round_15.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10368.3         | 10262.7         | 8405.4         
2    | 548.2           | 548.1           | 507.9          
3    | 8.4             | 8.4             | 4.5            
4    | 0.3             | 0.3             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29727.4         | 28270.9         | 23320.2        
10   | 2521.5          | 2517.5          | 2237.6         
11   | 98.3            | 98.3            | 93.1           
12   | 5.2             | 5.2             | 0.0            
13   | 0.0             | 0.0             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 15320.5         | 15070.2         | 13505.9        
18   | 370.4           | 370.2           | 343.7          
19   | 7.6             | 7.6             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 16813.8         | 16691.2         | 14784.4        
26   | 448.6           | 448.6           | 422.9          
27   | 7.0             | 7.0             | 1.8            
28   | 0.2             | 0.2             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 76245.7         | 74306.4         | 63627.5        
=================================================================
