COUNTRATE ANALYSIS: round_27.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11562.7         | 11429.7         | 9395.0         
2    | 671.8           | 670.7           | 629.6          
3    | 10.6            | 10.7            | 8.8            
4    | 0.2             | 0.2             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 32334.5         | 30684.3         | 25053.4        
10   | 3090.0          | 3083.7          | 2734.0         
11   | 125.9           | 125.6           | 117.6          
12   | 7.8             | 7.7             | 3.2            
13   | 0.4             | 0.4             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 15973.4         | 15703.1         | 14010.1        
18   | 418.7           | 418.6           | 396.5          
19   | 6.4             | 6.4             | 3.7            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 17838.2         | 17701.2         | 15644.7        
26   | 541.1           | 540.5           | 508.0          
27   | 11.3            | 11.3            | 6.2            
28   | 0.2             | 0.2             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 82593.2         | 80394.4         | 68510.8        
=================================================================
