COUNTRATE ANALYSIS: round_13.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10168.5         | 10059.1         | 8267.0         
2    | 526.9           | 526.6           | 492.4          
3    | 7.5             | 7.5             | 5.7            
4    | 0.1             | 0.1             | 0.0            
5    | 0.1             | 0.1             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29385.3         | 27955.4         | 23065.2        
10   | 2474.1          | 2469.0          | 2206.3         
11   | 88.4            | 88.4            | 81.9           
12   | 4.3             | 4.3             | 0.0            
13   | 0.0             | 0.0             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 13384.5         | 13168.0         | 11756.9        
18   | 290.0           | 289.9           | 263.4          
19   | 5.2             | 5.2             | 2.7            
20   | 0.2             | 0.2             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 14334.3         | 14227.3         | 12465.0        
26   | 412.9           | 412.9           | 389.0          
27   | 6.3             | 6.3             | 5.9            
28   | 0.2             | 0.2             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 71089.0         | 69220.6         | 59001.4        
=================================================================
