COUNTRATE ANALYSIS: round_10.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10549.8         | 10436.4         | 8562.5         
2    | 575.0           | 575.5           | 535.7          
3    | 8.8             | 8.9             | 0.5            
4    | 0.1             | 0.1             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30156.7         | 28681.7         | 23631.9        
10   | 2580.9          | 2576.6          | 2295.3         
11   | 93.6            | 93.4            | 87.9           
12   | 5.0             | 5.0             | 1.0            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 12594.7         | 12395.2         | 11033.7        
18   | 286.7           | 286.6           | 264.8          
19   | 3.4             | 3.4             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 13453.1         | 13355.0         | 11682.6        
26   | 387.5           | 386.9           | 363.5          
27   | 6.0             | 6.0             | 5.5            
28   | 0.2             | 0.2             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 70701.8         | 68811.0         | 58464.8        
=================================================================
